activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
sg1iterdeconid0000652,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.213000,0.321243,100.0
sg1iterdeconid0000653,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.689000,0.751636,41.074
sg1iterdeconid0000654,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.146000,0.264924,99.3151
sg1iterdeconid0000655,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,3.834000,5.158473,35.9937
sg1iterdeconid0000656,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.213000,0.386498,99.5305
sg1iterdeconid0000657,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.989000,1.158928,17.6946
sg1iterdeconid0000658,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.135000,2.059509,25.5507
sg1iterdeconid0000659,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.721000,0.844881,43.9667
sg1iterdeconid0000660,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.725000,0.849568,44.1379
sg1iterdeconid0000661,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.611000,2.923233,30.9125
sg1iterdeconid0000662,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.445000,0.897282,99.7753
